source,target
您 大 概 又 是 在 别 处 已 经 喝 了 吧,ni2n da4 ga4i yo4u shi4 za4i bie2 chu4 yi3 ji1ng he1 le ba
啊 我 们 吃 酒 格 人 好 比 天 上 飞 格 只 鸟 读 如 屌 格 小 酒 馆 好 比 地 上 棵 树 鸟 飞 在 天 上 看 到 树 总 要 落 落 格 如 此 妙 喻 我 未 之 前 闻 真 是 长 了 见 识,a wo3 men chi1 jiu3 ge2 re2n ha3o bi3 tia1n sha4ng fe1i ge2 zhi3 nia3o du2 ru2 dia3o ge2 xia3o jiu3 gua3n ha3o bi3 de sha4ng ke1 shu4 nia3o fe1i za4i tia1n sha4ng ka4n da4o shu4 zo3ng ya4o luo4 luo4 ge2 ru2 ci3 mia4o yu4 wo3 we4i zhi1 qia2n we2n zhe1n shi4 zha3ng le jia4n shi2
这 只 鸟 喝 完 酒 收 好 筷 子 盖 好 小 饭 盒 拎 起 提 包 要 飞 了,zhe4 zhi3 nia3o he1 wa2n jiu3 sho1u ha3o kua4i zi ga4i ha3o xia3o fa4n he2 li1n qi3 ti2 ba1o ya4o fe1i le
晏 歇 会 明 儿 见,ya4n xie1 hui4 mi2ng e2r jia4n
他 走 了 老 王 问 我 他 说 什 么 喝 酒 的 都 是 屌,ta1 zo3u le la3o wa2ng we4n wo3 ta1 shuo1 she2n me he1 jiu3 de do1u shi4 dia3o
安 乐 居 喝 酒 的 都 很 有 节 制 很 少 有 人 喝 过 量 的 也 喝 得 很 斯 文 没 有 喝 了 酒 胡 咧 咧 的 只 有 个 人 例 外 这 人 是 个 瘸 子 左 腿 短 截 走 路 时 左 脚 跟 着 不 了 地 晃 晃 的 他 自 己 说 他 原 来 是 勤 行 厨 子 煎 炒 烹 炸 南 甜 北 咸 东 辣 西 酸 说 他 能 用 两 个 鸡 蛋 打 三 碗 汤 鸡 蛋 都 得 成 片 儿 但 我 没 有 再 听 到 他 还 有 什 么 特 别 的 手 艺 好 像 他 的 绝 技 只 是 两 个 鸡 蛋 打 三 碗 汤 以 这 样 的 手 艺 自 豪 至 多 也 只 能 是 个 二 荤 铺 的 二 把 刀 二 荤 铺 不 卖 鸡 鸭 鱼 什 么 菜 都 只 是 肉 上 找 炒 肉 丝 熘 肉 片 扒 肉 条 他 现 在 在 汽 水 厂 当 杂 工 每 天 蹬 平 板 三 轮 出 去 送 汽 水 这 辆 平 板 归 他 用 他 就 半 公 半 私 地 拉 点 生 意 口 袋 里 有 钱 就 喝 外 边 喝 了 回 家 还 喝 家 里 喝 了 外 面 还 喝 有 回 喝 醉 了 摔 在 黄 土 坑 胡 同 口 脑 袋 碰 在 块 石 头 上 流 了 好 些 血 过 两 天 又 来 喝 了 我 问 他 听 说 你 摔 了 他 把 后 脑 勺 伸 过 来 挺 大 个 口 子 唔 唔 他 不 觉 得 这 有 什 么 丢 脸 好 像 还 挺 光 彩 他 老 婆 早 上 在 马 路 上 扫 街 挺 好 看 的 有 两 个 金 牙 白 天 穿 得 挺 讲 究 色 儿 都 是 时 兴 的 走 起 路 来 扭 腰 拧 胯 咳 挺 是 样 儿 安 乐 居 的 熟 人 都 替 她 惋 惜 怎 么 嫁 了 这 么 个 主 儿 她 对 瘸 子 还 挺 好 有 回 瘸 子 刚 要 了 两 酒 他 媳 妇 赶 到 安 乐 居 来 了 夺 过 他 的 酒 碗 顺 手 就 泼 在 了 地 上 走 拽 住 瘸 子 就 往 外 走 回 头 向 喝 酒 的 熟 人 解 释 他 在 家 里 喝 了 三 两 了 出 来 又 喝 瘸 子 也 不 生 气 也 不 发 作 也 不 觉 有 什 么 难 堪 乖 乖 地 摇 晃 地 家 去 了,a1n le4 ju1 he1 jiu3 de do1u he3n yo3u jie2 zhi4 he3n sha3o yo3u re2n he1 guo4 lia4ng de ye3 he1 de2 he3n si1 we2n me2i yo3u he1 le jiu3 hu2 lie3 lie3 de zhi3 yo3u ge4 re2n li4 wa4i zhe4 re2n shi4 ge4 que2 zi zuo3 tui3 dua3n jie2 zo3u lu4 shi2 zuo3 jia3o ge1n zhe bu4 le de hua3ng hua3ng de ta1 zi4 ji3 shuo1 ta1 yua2n la2i shi4 qi2n xi2ng chu2 zi jia1n cha3o pe1ng zha4 na2n tia2n be3i xia2n do1ng la4 xi1 sua1n shuo1 ta1 ne2ng yo4ng lia3ng ge4 ji1 da4n da3 sa1n wa3n ta1ng ji1 da4n do1u de2 che2ng pia4n e2r da4n wo3 me2i yo3u za4i ti1ng da4o ta1 ha2i yo3u she2n me te4 bie2 de sho3u yi4 ha3o xia4ng ta1 de jue2 ji4 zhi3 shi4 lia3ng ge4 ji1 da4n da3 sa1n wa3n ta1ng yi3 zhe4 ya4ng de sho3u yi4 zi4 ha2o zhi4 duo1 ye3 zhi3 ne2ng shi4 ge4 e4r hu1n pu4 de e4r ba3 da1o e4r hu1n pu4 bu4 ma4i ji1 ya1 yu2 she2n me ca4i do1u zhi3 shi4 ro4u sha4ng zha3o cha3o ro4u si1 liu1 ro4u pia4n ba1 ro4u tia2o ta1 xia4n za4i za4i qi4 shui3 cha3ng da1ng za2 go1ng me3i tia1n de1ng pi2ng ba3n sa1n lu2n chu1 qu4 so4ng qi4 shui3 zhe4 lia4ng pi2ng ba3n gui1 ta1 yo4ng ta1 jiu4 ba4n go1ng ba4n si1 de la1 dia3n she1ng yi4 ko3u da4i li3 yo3u qia2n jiu4 he1 wa4i bia1n he1 le hui2 jia1 ha2i he1 jia1 li3 he1 le wa4i mia4n ha2i he1 yo3u hui2 he1 zui4 le shua1i za4i hua2ng tu3 ke1ng hu2 to2ng ko3u na3o da4i pe4ng za4i kua4i shi2 to2u sha4ng liu2 le ha3o xie1 xue4 guo4 lia3ng tia1n yo4u la2i he1 le wo3 we4n ta1 ti1ng shuo1 ni3 shua1i le ta1 ba3 ho4u na3o sha2o she1n guo4 la2i ti3ng da4 ge4 ko3u zi wu2 wu2 ta1 bu4 jue2 de2 zhe4 yo3u she2n me diu1 lia3n ha3o xia4ng ha2i ti3ng gua1ng ca3i ta1 la3o po2 za3o sha4ng za4i ma3 lu4 sha4ng sa3o jie1 ti3ng ha3o ka4n de yo3u lia3ng ge4 ji1n ya2 ba2i tia1n chua1n de2 ti3ng jia3ng jiu1 se4 e2r do1u shi4 shi2 xi4ng de zo3u qi3 lu4 la2i niu3 ya1o ni2ng kua4 ha1i ti3ng shi4 ya4ng e2r a1n le4 ju1 de shu2 re2n do1u ti4 ta1 wa3n xi1 ze3n me jia4 le zhe4 me ge4 zhu3 e2r ta1 dui4 que2 zi ha2i ti3ng ha3o yo3u hui2 que2 zi ga1ng ya4o le lia3ng jiu3 ta1 xi2 fu4 ga3n da4o a1n le4 ju1 la2i le duo2 guo4 ta1 de jiu3 wa3n shu4n sho3u jiu4 po1 za4i le de sha4ng zo3u zhua1i zhu4 que2 zi jiu4 wa3ng wa4i zo3u hui2 to2u xia4ng he1 jiu3 de shu2 re2n jie3 shi4 ta1 za4i jia1 li3 he1 le sa1n lia3ng le chu1 la2i yo4u he1 que2 zi ye3 bu4 she1ng qi4 ye3 bu4 fa1 zuo4 ye3 bu4 jue2 yo3u she2n me na2n ka1n gua1i gua1i de ya2o hua3ng de jia1 qu4 le
瘸 子 喝 酒 爱 说 老 是 那 套 没 人 听 他 的 他 个 人 说 前 言 不 搭 后 语 当 中 夹 杂 了 很 多 唔 唔 唔,que2 zi he1 jiu3 a4i shuo1 la3o shi4 na4 ta4o me2i re2n ti1ng ta1 de ta1 ge4 re2n shuo1 qia2n ya2n bu4 da1 ho4u yu3 da1ng zho1ng jia1 za2 le he3n duo1 wu2 wu2 wu2
宝 三 宝 善 林 唔 唔 唔 知 道 吗 宝 三 摔 跤 唔 唔 唔 宝 三 的 跤 场 在 哪 儿 知 道 吗 唔 唔 唔 大 金 牙 小 金 牙 唔 唔 唔 侯 宝 林 侯 宝 林 是 云 里 飞 的 徒 弟 唔 唔 唔 逍 遥 律 欺 寡 人 七 挂 人 唔 唔 唔 干 嘛 老 是 七 挂 人 七 挂 人 唔 唔 唔 天 津 人 讲 话 嘛 事 你 啦 唔 唔 唔 二 娃 子 你 可 不 咋 着 唔 唔 唔,ba3o sa1n ba3o sha4n li2n wu2 wu2 wu2 zhi1 da4o ma ba3o sa1n shua1i jia1o wu2 wu2 wu2 ba3o sa1n de jia1o cha3ng za4i na3 e2r zhi1 da4o ma wu2 wu2 wu2 da4 ji1n ya2 xia3o ji1n ya2 wu2 wu2 wu2 ho2u ba3o li2n ho2u ba3o li2n shi4 yu2n li3 fe1i de tu2 di4 wu2 wu2 wu2 xia1o ya2o lv4 qi1 gua3 re2n qi1 gua4 re2n wu2 wu2 wu2 ga4n ma la3o shi4 qi1 gua4 re2n qi1 gua4 re2n wu2 wu2 wu2 tia1n ji1n re2n jia3ng hua4 ma shi4 ni3 la wu2 wu2 wu2 e4r wa2 zi ni3 ke3 bu4 za3 zhe wu2 wu2 wu2
喝 酒 的 对 他 这 套 已 经 听 惯 了 他 爱 说 让 他 说 去 吧 只 有 老 聂 有 时 给 他 两 句,he1 jiu3 de dui4 ta1 zhe4 ta4o yi3 ji1ng ti1ng gua4n le ta1 a4i shuo1 ra4ng ta1 shuo1 qu4 ba zhi3 yo3u la3o nie4 yo3u shi2 ge3i ta1 lia3ng ju4
老 是 那 套 你 贫 不 贫 有 新 鲜 的 没 有 你 对 天 桥 熟 天 桥 四 大 名 山 你 知 道 吗,la3o shi4 na4 ta4o ni3 pi2n bu4 pi2n yo3u xi1n xia1n de me2i yo3u ni3 dui4 tia1n qia2o shu2 tia1n qia2o si4 da4 mi2ng sha1n ni3 zhi1 da4o ma
瘸 子 爱 管 闲 事 有 回 在 李 村 胡 同 里 个 市 容 检 查 员 要 罚 个 卖 花 盆 的 款 他 插 进 去 了 你 干 嘛 罚 他 他 个 卖 花 盆 的 又 不 脏 又 没 有 气 味 污 染 他 污 染 什 么 啦 罚 了 款 你 们 好 多 拿 奖 金 你 想 钱 想 疯 了 卖 花 盆 的 大 老 远 地 推 车 花 盆 不 容 易 他 对 卖 花 盆 的 说 你 走 有 什 么 话 叫 他 朝 我 说 很 奇 怪 他 跟 人 辩 理 的 时 候 话 说 得 很 明 快 也 没 有 那 么 多 唔 唔 唔,que2 zi a4i gua3n xia2n shi4 yo3u hui2 za4i li3 cu1n hu2 to2ng li3 ge4 shi4 ro2ng jia3n cha2 yua2n ya4o fa2 ge4 ma4i hua1 pe2n de kua3n ta1 cha1 ji4n qu4 le ni3 ga4n ma fa2 ta1 ta1 ge4 ma4i hua1 pe2n de yo4u bu4 za4ng yo4u me2i yo3u qi4 we4i wu1 ra3n ta1 wu1 ra3n she2n me la fa2 le kua3n ni3 men ha3o duo1 na2 jia3ng ji1n ni3 xia3ng qia2n xia3ng fe1ng le ma4i hua1 pe2n de da4 la3o yua3n de tui1 che1 hua1 pe2n bu4 ro2ng yi4 ta1 dui4 ma4i hua1 pe2n de shuo1 ni3 zo3u yo3u she2n me hua4 jia4o ta1 cha2o wo3 shuo1 he3n qi2 gua4i ta1 ge1n re2n bia4n li3 de shi2 ho4u hua4 shuo1 de2 he3n mi2ng kua4i ye3 me2i yo3u na4 me duo1 wu2 wu2 wu2
第 二 天 有 人 问 起 他 又 把 这 档 事 从 头 至 尾 学 说 了 遍 有 声 有 色,di4 e4r tia1n yo3u re2n we4n qi3 ta1 yo4u ba3 zhe4 da4ng shi4 co2ng to2u zhi4 we3i xue2 shuo1 le bia4n yo3u she1ng yo3u se4
老 聂 说 瘸 子 你 这 回 算 办 了 件 人 事,la3o nie4 shuo1 que2 zi ni3 zhe4 hui2 sua4n ba4n le jia4n re2n shi4
我 净 办 人 事,wo3 ji4ng ba4n re2n shi4
喝 了 几 口 酒 又 来 了 他 那 套,he1 le ji3 ko3u jiu3 yo4u la2i le ta1 na4 ta4o
宝 三 宝 善 林 知 道 吗 唔 唔 唔,ba3o sa1n ba3o sha4n li2n zhi1 da4o ma wu2 wu2 wu2
老 吕 老 聂 都 说 又 来 了 这 人 不 经 夸,la3o lv3 la3o nie4 do1u shuo1 yo4u la2i le zhe4 re2n bu4 ji1ng kua1
四 大 名 山 我 问 老 王,si4 da4 mi2ng sha1n wo3 we4n la3o wa2ng
天 桥 哪 儿 有 个 四 大 名 山,tia1n qia2o na3 e2r yo3u ge4 si4 da4 mi2ng sha1n
咳 四 块 石 头 永 定 门 外 头 过 去 有 那 么 座 小 桥 后 来 拆 了 桥 头 边 有 两 块 石 头 这 就 叫 四 大 名 山 你 要 问 老 人 们 这 永 定 门 带 景 致 多 哩 这 会 儿 都 没 有 人 知 道 了,ha1i si4 kua4i shi2 to2u yo3ng di4ng me2n wa4i to2u guo4 qu4 yo3u na4 me zuo4 xia3o qia2o ho4u la2i cha1i le qia2o to2u bia1n yo3u lia3ng kua4i shi2 to2u zhe4 jiu4 jia4o si4 da4 mi2ng sha1n ni3 ya4o we4n la3o re2n men zhe4 yo3ng di4ng me2n da4i ji3ng zhi4 duo1 li1 zhe4 hui4 e2r do1u me2i yo3u re2n zhi1 da4o le
老 王 养 鸟 红 子 他 每 天 沿 天 坛 根 遛 早 手 提 只 鸟 笼 有 时 还 架 着 只 他 把 架 棍 插 在 后 脖 领 里 吃 完 早 点 把 鸟 挂 在 安 乐 林 聊 会 天 大 约 十 点 三 刻 到 安 乐 居 他 总 是 坐 在 把 角 靠 墙 的 座 位 把 鸟 笼 放 好 架 棍 插 在 老 地 方 打 酒 除 了 有 兔 头 他 般 不 吃 荤 菜 或 带 条 黄 瓜 或 个 西 红 柿 个 橘 子 个 苹 果 老 王 话 不 多 但 是 有 时 打 开 话 匣 子 也 能 聊 气,la3o wa2ng ya3ng nia3o ho2ng zi ta1 me3i tia1n ya2n tia1n ta2n ge1n liu2 za3o sho3u ti2 zhi3 nia3o lo2ng yo3u shi2 ha2i jia4 zhe zhi3 ta1 ba3 jia4 gu4n cha1 za4i ho4u bo2 li3ng li3 chi1 wa2n za3o dia3n ba3 nia3o gua4 za4i a1n le4 li2n lia2o hui4 tia1n da4 yue1 shi2 dia3n sa1n ke4 da4o a1n le4 ju1 ta1 zo3ng shi4 zuo4 za4i ba3 jia3o ka4o qia2ng de zuo4 we4i ba3 nia3o lo2ng fa4ng ha3o jia4 gu4n cha1 za4i la3o de fa1ng da3 jiu3 chu2 le yo3u tu4 to2u ta1 ba1n bu4 chi1 hu1n ca4i huo4 da4i tia2o hua2ng gua1 huo4 ge4 xi1 ho2ng shi4 ge4 ju2 zi ge4 pi2ng guo3 la3o wa2ng hua4 bu4 duo1 da4n shi4 yo3u shi2 da3 ka1i hua4 xia2 zi ye3 ne2ng lia2o qi4
我 跟 他 聊 了 几 回 知 道,wo3 ge1n ta1 lia2o le ji3 hui2 zhi1 da4o
他 原 先 是 扛 包 的,ta1 yua2n xia1n shi4 ka2ng ba1o de
我 们 这 行 不 在 三 百 六 十 行 之 内 三 百 六 十 行 没 这 行,wo3 men zhe4 xi2ng bu4 za4i sa1n ba3i liu4 shi2 xi2ng zhi1 ne4i sa1n ba3i liu4 shi2 xi2ng me2i zhe4 xi2ng
你 们 这 行 没 有 祖 师 爷,ni3 men zhe4 xi2ng me2i yo3u zu3 shi1 ye2
没 有,me2i yo3u
有 没 有 传 授,yo3u me2i yo3u chua2n sho4u
没 有 不 像 给 人 搬 家 的 躺 箱 立 柜 八 仙 桌 桌 子 上 还 常 带 着 茶 壶 茶 碗 自 鸣 钟 扛 起 来 就 走 不 带 磕 着 碰 着 点 的 那 叫 技 术 我 们 这 行 有 力 气 就 行,me2i yo3u bu4 xia4ng ge3i re2n ba1n jia1 de ta3ng xia1ng li4 gui4 ba1 xia1n zhuo1 zhuo1 zi sha4ng ha2i cha2ng da4i zhe cha2 hu2 cha2 wa3n zi4 mi2ng zho1ng ka2ng qi3 la2i jiu4 zo3u bu4 da4i ke1 zhe pe4ng zhe dia3n de na4 jia4o ji4 shu4 wo3 men zhe4 xi2ng yo3u li4 qi4 jiu4 xi2ng
都 扛 什 么,do1u ka2ng she2n me
什 么 都 扛 主 要 是 粮 食 顶 不 好 扛 的 是 盐 包 包 硬 支 支 楞 楞 的 硌 不 随 体 扛 起 来 不 得 劲 儿 扛 包 扛 个 几 天 就 会 了 要 说 窍 门 也 有 包 粮 食 百 多 斤 搁 在 肩 膀 上 先 得 颤 两 下 颤 哎 包 跟 人 就 合 了 槽 了 合 适 了 扛 熟 了 的 也 能 换 换 样 儿 跟 递 包 的 说 您 跟 我 立 个 哎 立 个,she2n me do1u ka2ng zhu3 ya4o shi4 lia2ng shi2 di3ng bu4 ha3o ka2ng de shi4 ya2n ba1o ba1o yi4ng zhi1 zhi1 le2ng le2ng de ge4 bu4 sui2 ti3 ka2ng qi3 la2i bu4 de2 ji4n e2r ka2ng ba1o ka2ng ge4 ji3 tia1n jiu4 hui4 le ya4o shuo1 qia4o me2n ye3 yo3u ba1o lia2ng shi2 ba3i duo1 ji1n ge1 za4i jia1n ba3ng sha4ng xia1n de2 cha4n lia3ng xia4 cha4n a1i ba1o ge1n re2n jiu4 he2 le ca2o le he2 shi4 le ka2ng shu2 le de ye3 ne2ng hua4n hua4n ya4ng e2r ge1n di4 ba1o de shuo1 ni2n ge1n wo3 li4 ge4 a1i li4 ge4
竖 着 扛,shu4 zhe ka2ng
竖 着 扛 您 给 我 搭 个,shu4 zhe ka2ng ni2n ge3i wo3 da1 ge4
斜 搭 着,xie2 da1 zhe
斜 搭 着,xie2 da1 zhe
你 们 哪 会 拿 工 资 计 件,ni3 men na3 hui4 na2 go1ng zi1 ji4 jia4n
不 拿 工 资 也 不 是 计 件 有 把 头,bu4 na2 go1ng zi1 ye3 bu4 shi4 ji4 jia4n yo3u ba3 to2u
把 头 把 头 不 是 都 是 坏 人 吗 封 建 把 头 嘛,ba3 to2u ba3 to2u bu4 shi4 do1u shi4 hua4i re2n ma fe1ng jia4n ba3 to2u ma
也 不 是 他 自 己 也 扛 扛 得 少 点 把 头 接 了 批 活 哥 几 个 就 这 堆 活 多 会 扛 完 了 多 会 算 每 天 晚 半 晌 先 生 结 帐 该 多 少 多 少 钱 都 样 有 临 时 有 点 事 的 觉 得 身 上 不 大 合 适 的 半 路 地 儿 要 走 您 走 这 天 没 您 的 钱,ye3 bu4 shi4 ta1 zi4 ji3 ye3 ka2ng ka2ng de2 sha3o dia3n ba3 to2u jie1 le pi1 huo2 ge1 ji3 ge4 jiu4 zhe4 dui1 huo2 duo1 hui4 ka2ng wa2n le duo1 hui4 sua4n me3i tia1n wa3n ba4n sha3ng xia1n she1ng jie2 zha4ng ga1i duo1 sha3o duo1 sha3o qia2n do1u ya4ng yo3u li2n shi2 yo3u dia3n shi4 de jue2 de2 she1n sha4ng bu4 da4 he2 shi4 de ba4n lu4 de e2r ya4o zo3u ni2n zo3u zhe4 tia1n me2i ni2n de qia2n
能 混 饱 了,ne2ng hu4n ba3o le
能 那 会 吃 得 多 早 晨 起 来 半 斤 猪 头 肉 斤 烙 饼 中 午 样 每 天 每 晚 半 晌 吃 得 少 点 半 斤 饼 喝 点 稀 的 喝 口 酒 齐 啦 就 怕 下 雨 赶 上 连 阴 天 惨 啰 没 活 儿 怎 么 办 呢 拿 着 面 口 袋 到 家 熟 粮 店 去 掌 柜 的 来 啦 几 斤 告 诉 他 几 斤 几 斤 接 着 没 的 说 赶 天 好 了 拿 了 钱 赶 紧 给 人 家 送 回 去 为 人 在 世 讲 信 用 家 里 揭 不 开 锅 的 时 候 少,ne2ng na4 hui4 chi1 de2 duo1 za3o che2n qi3 la2i ba4n ji1n zhu1 to2u ro4u ji1n la4o bi3ng zho1ng wu3 ya4ng me3i tia1n me3i wa3n ba4n sha3ng chi1 de2 sha3o dia3n ba4n ji1n bi3ng he1 dia3n xi1 de he1 ko3u jiu3 qi2 la jiu4 pa4 xia4 yu3 ga3n sha4ng lia2n yi1n tia1n ca3n luo1 me2i huo2 e2r ze3n me ba4n ne na2 zhe mia4n ko3u da4i da4o jia1 shu2 lia2ng dia4n qu4 zha3ng gui4 de la2i la ji3 ji1n ga4o su4 ta1 ji3 ji1n ji3 ji1n jie1 zhe me2i de shuo1 ga3n tia1n ha3o le na2 le qia2n ga3n ji3n ge3i re2n jia1 so4ng hui2 qu4 we4i re2n za4i shi4 jia3ng xi4n yo4ng jia1 li3 jie1 bu4 ka1i guo1 de shi2 ho4u sha3o
三 年 自 然 灾 害 可 把 我 饿 惨 了 浑 身 都 膀 了 两 条 腿 棉 花 条 别 说 百 多 斤 十 来 多 斤 我 也 扛 不 动 我 们 家 还 有 辆 自 行 车 凤 凰 牌 九 成 新 我 妈 跟 我 爸 说 卖 了 吧 给 孩 子 来 顿 丰 泽 园 我 叫 了 三 个 扒 肉 条 喝 了 半 斤 酒 开 了 十 五 个 馒 头 馒 头 二 两 个 三 斤 我 妈 直 害 怕 别 把 杂 种 操 的 撑 死 了 哇,sa1n nia2n zi4 ra2n za1i ha4i ke3 ba3 wo3 e4 ca3n le hu2n she1n do1u ba3ng le lia3ng tia2o tui3 mia2n hua1 tia2o bie2 shuo1 ba3i duo1 ji1n shi2 la2i duo1 ji1n wo3 ye3 ka2ng bu4 do4ng wo3 men jia1 ha2i yo3u lia4ng zi4 xi2ng che1 fe4ng hua2ng pa2i jiu3 che2ng xi1n wo3 ma1 ge1n wo3 ba4 shuo1 ma4i le ba ge3i ha2i zi la2i du4n fe1ng ze2 yua2n wo3 jia4o le sa1n ge4 ba1 ro4u tia2o he1 le ba4n ji1n jiu3 ka1i le shi2 wu3 ge4 ma2n to2u ma2n to2u e4r lia3ng ge4 sa1n ji1n wo3 ma1 zhi2 ha4i pa4 bie2 ba3 za2 zho3ng ca1o de che1ng si3 le wa
您 现 在 每 天 还 能 吃,ni2n xia4n za4i me3i tia1n ha2i ne2ng chi1
斤 粮 食,ji1n lia2ng shi2
退 休 了,tui4 xiu1 le
早 退 了 后 来 我 们 归 了 集 体 干 我 们 这 行 的 四 十 五 就 退 休 没 有 过 四 十 五 的 现 在 打 包 的 也 没 有 了 都 改 了 传 送 带,za3o tui4 le ho4u la2i wo3 men gui1 le ji2 ti3 ga4n wo3 men zhe4 xi2ng de si4 shi2 wu3 jiu4 tui4 xiu1 me2i yo3u guo4 si4 shi2 wu3 de xia4n za4i da3 ba1o de ye3 me2i yo3u le do1u ga3i le chua2n so4ng da4i
老 王 现 在 每 天 夜 晚 在 个 幼 儿 园 看 门,la3o wa2ng xia4n za4i me3i tia1n ye4 wa3n za4i ge4 yo4u e2r yua2n ka4n me2n
没 事 儿 扫 扫 院 子 归 置 归 置 下 水 道 不 通 了 通 通 活 动 活 动 老 呆 着 干 嘛 呀 又 没 病,me2i shi4 e2r sa3o sa3o yua4n zi gui1 zhi4 gui1 zhi4 xia4 shui3 da4o bu4 to1ng le to1ng to1ng huo2 do4ng huo2 do4ng la3o da1i zhe ga4n ma ya yo4u me2i bi4ng
老 王 走 道 低 着 脑 袋 上 身 微 微 往 前 倾 两 腿 叉 得 很 开 步 子 慢 而 稳 还 看 得 出 有 当 年 扛 包 的 痕 迹,la3o wa2ng zo3u da4o di1 zhe na3o da4i sha4ng she1n we1i we1i wa3ng qia2n qi1ng lia3ng tui3 cha1 de2 he3n ka1i bu4 zi ma4n e2r we3n ha2i ka4n de2 chu1 yo3u da1ng nia2n ka2ng ba1o de he2n ji1
这 天 安 乐 居 来 了 三 个 小 伙 子 长 头 发 小 胡 子 大 花 衬 衫 苹 果 牌 牛 仔 裤 尖 头 高 跟 大 盖 鞋 变 色 眼 镜 进 门 看 嗨 有 兔 头 他 们 是 冲 着 兔 头 来 了 这 三 位 要 了 十 个 兔 头 三 个 猪 蹄 只 鸭 子 三 盘 包 子 自 己 带 来 八 瓶 青 岛 啤 酒 边 抽 着 万 宝 乐 边 吃 喝 起 来 安 乐 林 喝 酒 的 老 酒 座 都 瞟 了 他 们 眼 三 位 吃 喝 了 阵 把 筷 子 挥 走 了 都 骑 的 是 亚 马 哈 嘟 嘟 嘟 桌 子 上 堆 碎 骨 头 咬 了 口 的 包 子 皮 还 有 盘 没 动 过 的 包 子,zhe4 tia1n a1n le4 ju1 la2i le sa1n ge4 xia3o huo3 zi zha3ng to2u fa1 xia3o hu2 zi da4 hua1 che4n sha1n pi2ng guo3 pa2i niu2 za3i ku4 jia1n to2u ga1o ge1n da4 ga4i xie2 bia4n se4 ya3n ji4ng ji4n me2n ka4n ha1i yo3u tu4 to2u ta1 men shi4 cho1ng zhe tu4 to2u la2i le zhe4 sa1n we4i ya4o le shi2 ge4 tu4 to2u sa1n ge4 zhu1 ti2 zhi3 ya1 zi sa1n pa2n ba1o zi zi4 ji3 da4i la2i ba1 pi2ng qi1ng da3o pi2 jiu3 bia1n cho1u zhe wa4n ba3o le4 bia1n chi1 he1 qi3 la2i a1n le4 li2n he1 jiu3 de la3o jiu3 zuo4 do1u pia3o le ta1 men ya3n sa1n we4i chi1 he1 le zhe4n ba3 kua4i zi hui1 zo3u le do1u qi2 de shi4 ya4 ma3 ha1 du1 du1 du1 zhuo1 zi sha4ng dui1 sui4 gu3 to2u ya3o le ko3u de ba1o zi pi2 ha2i yo3u pa2n me2i do4ng guo4 de ba1o zi
老 王 看 着 那 盘 包 子 撇 了 撇 嘴,la3o wa2ng ka4n zhe na4 pa2n ba1o zi pie1 le pie1 zui3
这 是 什 么 买 卖,zhe4 shi4 she2n me ma3i ma4i
这 是 老 王 的 口 头 语 凡 是 他 不 以 为 然 的 事 就 说 这 是 什 么 买 卖,zhe4 shi4 la3o wa2ng de ko3u to2u yu3 fa2n shi4 ta1 bu4 yi3 we4i ra2n de shi4 jiu4 shuo1 zhe4 shi4 she2n me ma3i ma4i
老 王 有 两 个 鸟 友 也 是 酒 友 都 是 老 街 坊 原 先 在 个 院 里 住 这 二 位 现 在 都 够 万 元 户,la3o wa2ng yo3u lia3ng ge4 nia3o yo3u ye3 shi4 jiu3 yo3u do1u shi4 la3o jie1 fa1ng yua2n xia1n za4i ge4 yua4n li3 zhu4 zhe4 e4r we4i xia4n za4i do1u go4u wa4n yua2n hu4
